FSC-A,FSC-H,FSC-W,SSC-A,SSC-H,SSC-W,CD4,CD8,CD25,FoxP3,BV786-A,CD3,PE-A,IL2,PerCP-Cy5-5-A,APC-A,CD44,APC-Cy7-A,Time,source_file,Alexa Fluor 488-A,PerCP-A,BV421-A,BV510-A,BV605-A,BV650-A,BB515-A,PE-CF594-A,APC-R700-A,anomaly,true_label,feat_0,feat_1,feat_2,feat_3,feat_4,0,1,2,cluster,UMAP_1,UMAP_2
79476.78,79655.43,206076.86,32089.523,33762.47,108366.14,-1.3152779,168.32686,50.724125,-29.107672,1139.4883,10.980968,71.40556,13.472763,-58.555634,959.9242,650.44135,7083.314,11.769033,gated_data.csv,,,,,,,,,,0,1,0.3614439,0.060880657,1.3838696,0.05814976,-0.011430117,,,,,,
54580.312,54503.438,208539.73,33828.09,34560.992,116440.73,170.92064,193.85704,-24.87591,162.4273,583.34705,19.648636,94.338936,98.491684,197.60219,320.72192,419.4762,4241.2144,11.910209,gated_data.csv,,,,,,,,,,0,1,-0.043060463,0.037902188,0.023360921,0.0114410715,0.006398997,,,,,,
78066.04,79082.234,210653.0,37748.395,40291.254,114941.26,82.518524,212.66272,-38.42899,124.10308,908.9714,33.433884,18.08595,24.514189,90.89924,824.01917,668.87006,8611.049,12.106745,gated_data.csv,,,,,,,,,,0,1,0.018492209,-0.04912052,-0.34286484,-0.042610273,-0.023205992,,,,,,
78710.58,79385.664,218367.5,50318.99,51381.67,165142.25,-17.72766,166.20375,55.686092,270.7105,1915.7308,3.7180347,-64.337776,-8.306089,-23.220339,1814.386,1074.6279,15038.866,12.126784,gated_data.csv,,,,,,,,,,0,1,-0.11021805,-0.056324746,-0.27212387,-0.023474192,-0.020892028,,,,,,
52908.594,53326.293,210345.64,35022.027,35794.59,114382.48,47.865383,80.661804,172.86517,847.43933,928.24316,10.881523,71.78954,172.62587,397.44595,1319.6919,678.5465,6978.123,12.144641,gated_data.csv,,,,,,,,,,0,1,0.43799967,0.05074947,0.8578826,0.043257385,-0.010466205,,,,,,
53406.32,55089.836,196335.6,24963.383,26175.523,104705.016,49.098583,-46.492214,538.6144,2870.7944,592.56726,-3.0287397,133.42072,597.12067,2293.0774,578.7293,188.41058,1529.4204,12.495449,gated_data.csv,,,,,,,,,,0,1,-0.11207442,-0.0046877707,-0.034172203,-0.012732259,-0.01829797,,,,,,
79383.16,79597.33,208189.94,34293.508,35673.156,116840.375,57.128136,251.47052,-31.223555,69.621544,42.243084,-13.216319,0.24383156,-0.27534,118.15249,114.18736,-7.3388696,-77.357124,12.513241,gated_data.csv,,,,,,,,,,0,1,-0.19709119,-0.08932767,-0.7097322,-0.049716745,-0.01899942,,,,,,
75251.08,76255.67,207529.55,33661.58,34927.438,116850.836,-6.5192037,-22.531284,162.72244,92.928764,64.244255,22.22852,71.88554,22.127138,162.10548,43.101055,-13.264327,-64.85386,12.719152,gated_data.csv,,,,,,,,,,0,1,0.46305156,0.22359204,1.8698113,0.067414865,-0.007680779,,,,,,
35742.766,36465.555,203377.02,30189.217,31024.398,104756.66,301.73935,536.202,304.1539,667.2462,391.40256,75.77146,4.1108747,81.18694,147.17337,579.08856,308.27448,2912.7156,12.816592,gated_data.csv,,,,,,,,,,0,1,-0.2537791,-0.16219707,-0.7957078,-0.055069197,-0.022634802,,,,,,
66285.71,66878.8,220666.84,55929.695,57380.812,141675.05,98.30579,221.60304,1432.5665,2936.4436,1030.4917,95.102936,8071.9126,2133.5635,786.7381,30429.498,5040.0093,7925.1094,12.833074,gated_data.csv,,,,,,,,,,0,1,0.028116144,0.080134526,0.23135754,-0.0030761347,-0.01549425,,,,,,
47481.9,45012.363,215621.62,40074.637,37291.996,121309.72,135.44449,366.31052,268.8591,281.4011,590.9414,89.51306,341.29007,150.89944,185.45967,732.79974,217.75891,2720.4917,12.887497,gated_data.csv,,,,,,,,,,0,1,0.067846976,0.14597371,0.27156195,-0.019688362,-0.021356681,,,,,,
71705.305,73016.125,197161.62,26101.658,27156.887,107342.82,16.415802,97.40997,61.008045,-3.888648,-14.124941,54.525993,-31.572317,8.896251,-76.54451,-120.03129,-97.19926,-140.96066,13.009618,gated_data.csv,,,,,,,,,,0,1,0.07024033,0.16741273,0.56308454,0.019208238,-0.012825114,,,,,,
59962.97,59888.19,215584.89,42338.94,43991.816,121309.625,76.04729,237.98398,1309.2162,2258.561,1954.5602,106.02356,7944.935,2316.3435,1358.4357,7585.51,2101.472,12868.735,13.027178,gated_data.csv,,,,,,,,,,0,1,-0.16401142,-0.043695316,-0.4065792,-0.03739433,-0.021904672,,,,,,
69817.93,70247.6,216307.9,42984.37,44374.902,121048.18,111.78534,266.7755,97.82803,8.497775,1121.1315,32.24741,67.32371,24.15807,-15.969719,1394.4396,791.0758,10447.669,13.296697,gated_data.csv,,,,,,,,,,0,1,0.2772473,-0.0041779536,0.26881468,-0.0066823154,-0.01261231,,,,,,
57437.87,57928.027,209697.78,34877.656,36063.68,112666.38,115.89429,165.0239,368.52457,2235.5723,788.99524,38.358448,166.71132,469.7731,2028.8427,1076.585,477.17877,5573.953,13.325441,gated_data.csv,,,,,,,,,,1,1,0.7606213,0.44167122,3.087253,0.14993969,0.00030040485,,,,,,
79145.12,80197.54,216770.2,46293.207,48039.44,123510.31,87.78589,269.78488,35.638866,141.0176,678.1116,52.51056,40.913506,8.549542,119.90962,104.11269,470.13696,5291.1074,13.353665,gated_data.csv,,,,,,,,,,0,1,0.04598862,-0.013645841,-0.15784991,-0.012011021,-0.018100942,,,,,,
26711.645,28383.812,176585.34,25165.695,26516.787,111167.13,224.22972,1300.4668,1203.5938,2250.612,904.9684,238.62805,254.76082,278.70526,308.37164,1370.1398,382.64307,1488.2684,13.409986,gated_data.csv,,,,,,,,,,0,1,-0.28744167,-0.1028755,-0.51557004,-0.046195813,-0.021738151,,,,,,
52022.24,52672.652,207887.73,38766.703,40917.766,114733.734,118.75089,102.54402,888.6704,3830.318,846.52435,45.948868,161.21194,1002.97174,3725.0288,1243.5851,355.07147,1889.46,13.497328,gated_data.csv,,,,,,,,,,0,1,-0.009863464,0.05439012,0.12595919,-0.030216303,-0.017655673,,,,,,
79218.31,77631.18,216422.14,45089.01,46330.383,122446.7,140.78055,198.9018,-92.6985,254.60468,2570.5107,23.802158,25.787771,-45.109867,-78.8849,2591.3276,1708.3258,20699.527,13.500137,gated_data.csv,,,,,,,,,,0,1,0.21640134,0.06440216,0.6387916,-0.0072344723,-0.015687628,,,,,,
64068.676,64358.25,218834.0,50967.67,53189.83,142041.81,450.59927,1855.6284,1473.6261,2339.1934,1401.8575,242.87473,344.66602,285.5144,203.00847,1011.40497,619.34625,5474.3076,13.796097,gated_data.csv,,,,,,,,,,0,1,-0.26539677,-0.23947744,-0.68177694,-0.0584842,-0.022309016,,,,,,
67639.914,67733.18,202959.98,29722.389,31030.637,104421.266,308.17566,1103.5182,1120.674,4010.3398,715.96875,183.58852,354.4623,679.7226,1387.8511,24188.23,4471.0024,2168.5544,13.969737,gated_data.csv,,,,,,,,,,0,1,-0.2515962,-0.30216512,-0.8059602,-0.023965586,-0.0011029597,,,,,,
56332.12,57118.66,215721.58,45913.883,48502.645,121615.234,11.703774,-24.01812,565.3965,3249.537,534.8856,27.268482,51.76647,802.47833,2885.0122,603.19324,242.528,2132.73,14.030698,gated_data.csv,,,,,,,,,,0,1,0.4312202,0.04031706,1.1091477,0.021786729,-0.012007027,,,,,,
56698.156,56202.645,212731.58,42737.93,43049.582,134451.0,232.97595,62.59155,660.7842,2962.5205,1361.9418,37.05878,27.933424,853.23267,2837.8833,1936.4288,672.40356,4682.742,14.482961,gated_data.csv,,,,,,,,,,0,1,0.062674955,-0.028250359,-0.08404477,-0.0031157637,-0.013347772,,,,,,
58748.82,60205.89,200857.48,28765.71,30583.64,111998.914,30.231443,32.898514,872.6583,4758.79,632.1114,13.223095,53.3087,1074.0094,3884.0835,3075.8562,375.02713,499.17966,14.558777,gated_data.csv,,,,,,,,,,0,1,0.5527258,0.38165355,2.1263065,0.08640215,-0.005691697,,,,,,
71833.086,71040.92,220635.95,58018.984,58502.754,136015.84,144.51271,321.42532,1231.7292,4562.013,1726.7883,67.03543,3519.9004,1897.0925,3555.4192,7898.7983,1860.9199,9291.227,14.630513,gated_data.csv,,,,,,,,,,0,1,0.3976966,0.3685475,1.7060874,0.008360622,-0.015503561,,,,,,
62151.22,63417.793,201589.33,28599.072,29737.053,106842.29,136.80864,166.7346,712.8807,3551.8794,788.19464,48.48118,131.62163,882.5564,3754.6277,3527.4412,924.75195,3808.9822,14.773161,gated_data.csv,,,,,,,,,,0,1,-0.25725296,-0.051806655,-0.49005255,-0.04081375,-0.021188501,,,,,,
28391.584,29908.334,182148.98,33766.867,35564.83,107472.59,207.68942,608.6852,804.4926,1012.2493,695.6676,98.491684,72.60541,67.75608,183.63531,465.61185,203.5505,1380.0337,14.779945,gated_data.csv,,,,,,,,,,0,1,-0.14300491,-0.14174956,-0.22668909,-0.018554986,-0.017426617,,,,,,
50874.45,51843.492,212953.2,41361.434,43266.105,121672.266,77.42604,240.42805,900.9082,4175.836,1020.48413,26.195879,177.59532,722.72156,2901.0278,1127.7396,395.1132,2341.2083,14.794161,gated_data.csv,,,,,,,,,,0,1,-0.02765633,-0.084896125,-0.22431166,0.020978305,0.023918552,,,,,,
77709.7,78512.805,211729.78,37401.06,38770.637,115264.34,-18.242332,68.96836,642.82776,3684.9514,1002.64215,18.639977,-15.877938,720.886,2770.6086,13677.533,1959.5326,1688.5924,14.879346,gated_data.csv,,,,,,,,,,0,1,0.55840886,0.33125117,2.4510074,0.08681429,-0.007967132,,,,,,
49545.984,50711.215,202798.03,30013.453,31126.895,110845.02,-13.5530815,132.53714,440.7078,1169.9684,933.2183,37.630306,111.687874,249.32877,1304.7903,850.9827,590.77386,5602.167,14.881953,gated_data.csv,,,,,,,,,,0,1,-0.12488408,0.034137078,-0.18812221,-0.026625972,-0.016918054,,,,,,
51974.113,52479.78,206074.84,30386.115,31806.62,114164.19,-70.85345,33.471256,642.71344,3919.1282,478.43353,-4.6807795,121.096466,719.00446,2962.6123,4444.8,939.64716,896.04877,14.9226885,gated_data.csv,,,,,,,,,,0,1,0.43616807,0.2586527,1.6353993,0.07904184,-0.008442808,,,,,,
64425.945,65119.48,210455.7,36276.145,37356.855,116496.984,127.84653,123.151955,450.76675,2622.4355,1287.0852,14.772777,136.73288,385.84302,1765.3423,8138.154,1857.3864,6573.1265,15.028818,gated_data.csv,,,,,,,,,,0,1,-0.084171355,0.06289324,0.17699414,-0.032691758,-0.01815464,,,,,,
59704.652,61103.14,200504.45,28661.281,30697.053,110943.125,27.763336,-6.00453,638.2844,2919.0593,544.421,27.62644,153.16182,660.49475,2767.029,270.24786,282.51834,1332.5757,15.056105,gated_data.csv,,,,,,,,,,0,1,0.30103275,0.1496542,0.8884718,0.04394428,-0.012659811,,,,,,
74344.85,75868.02,210577.7,36800.016,38313.777,111899.42,147.177,146.94023,113.63177,380.14645,548.4158,-15.740269,-18.631338,-22.210758,184.47742,617.7698,344.54916,5837.228,15.261394,gated_data.csv,,,,,,,,,,0,1,-0.23286417,-0.20550011,-0.78578293,-0.057747573,-0.02216913,,,,,,
51953.793,53113.38,198122.27,26293.844,27657.568,88043.54,142.55809,33.343945,739.129,3325.0798,658.3824,46.528328,131.66899,863.83325,3086.2856,1133.6652,367.82907,877.1852,15.324224,gated_data.csv,,,,,,,,,,0,1,-0.08738655,0.04536772,0.36449203,0.0009236919,-0.017498959,,,,,,
77186.89,76879.45,207970.25,35378.914,36549.344,114287.25,161.65988,224.46312,234.89818,-104.135704,673.3651,31.166082,146.98462,4.258261,48.745514,726.98303,730.0273,7112.995,15.388506,gated_data.csv,,,,,,,,,,0,1,-0.2624165,-0.3075088,-0.656101,-0.049574636,-0.021857774,,,,,,
48428.543,48390.516,214242.69,50606.42,52522.73,138783.64,-29.679531,143.80202,622.2171,3043.6675,579.0561,44.528725,56.617752,714.6449,2876.2473,611.8443,102.072784,1851.2977,15.39609,gated_data.csv,,,,,,,,,,0,1,-0.1485954,-0.09814426,-0.6372931,-0.03016611,7.2030394e-05,,,,,,
71575.85,70141.24,220603.34,58886.867,59335.688,148701.36,78.92431,169.8597,324.804,362.50467,337.8396,1.0248274,119.43479,108.11877,527.5514,725.73267,117.91804,2807.5796,15.464434,gated_data.csv,,,,,,,,,,0,1,0.1422102,-0.061820377,0.44315764,-0.009633312,-0.018012693,,,,,,
62413.895,63481.22,217560.08,49755.47,54209.836,120803.664,51.766212,131.70618,-19.042938,-103.56384,-145.7671,21.823092,-7.5718493,-6.51638,-123.62765,162.08794,-51.37209,-105.353546,15.796122,gated_data.csv,,,,,,,,,,0,1,-0.31050238,-0.25015464,-0.80199844,-0.04585008,-0.011311808,,,,,,
58663.594,60001.906,206133.72,31512.277,32323.11,110775.75,22.977148,34.936905,1076.4692,4744.4365,1565.7527,7.214238,185.50644,1171.7092,4289.659,9043.988,2047.0011,3077.7588,15.867426,gated_data.csv,,,,,,,,,,0,1,-0.22039707,-0.12920488,-0.40510002,-0.040471643,-0.022460233,,,,,,
79338.875,79299.164,213149.11,38423.363,39418.96,118053.92,-61.53213,205.17175,59.032917,257.0991,970.7323,55.869137,-43.090706,-21.109398,77.92885,898.8213,697.13824,8191.538,15.909704,gated_data.csv,,,,,,,,,,0,1,0.31843165,0.041103005,0.8197385,0.024188211,-0.013821696,,,,,,
35561.86,36804.453,189641.17,39127.934,41746.2,120852.67,572.14966,2812.2358,2728.8015,4688.394,2163.289,422.48798,607.44586,471.77573,548.66077,718.01324,990.9649,3341.5776,16.204025,gated_data.csv,,,,,,,,,,0,1,0.14420344,0.053102158,0.6910416,0.010194102,-0.015137573,,,,,,
68014.625,64205.535,223033.98,51655.49,48097.586,130461.87,448.75662,1988.5287,1792.7811,3083.6978,1667.5437,212.96405,735.57074,412.1106,804.35986,2403.1265,927.95935,5527.419,16.571026,gated_data.csv,,,,,,,,,,0,1,-0.12282944,0.054949973,0.042327438,-0.025513737,-0.019975685,,,,,,
40630.63,41203.234,208520.89,41770.87,44293.266,123890.836,57.850117,136.69003,528.0785,2921.0037,316.03778,-68.10075,-19.365578,612.9068,2574.245,945.5726,173.28171,1074.3018,16.951921,gated_data.csv,,,,,,,,,,0,1,-0.29571545,-0.17803702,-0.7241658,0.004101892,0.013874922,,,,,,
67743.71,66296.69,218478.88,47691.105,48749.035,123474.414,128.4405,245.0803,21.159027,73.468704,1183.5214,33.278996,-4.6348896,67.32371,-23.771017,1077.0199,770.8531,10076.105,16.984608,gated_data.csv,,,,,,,,,,0,1,0.3974205,0.1521246,1.289672,0.027538124,-0.00376651,,,,,,
73830.22,72988.79,213397.69,41910.934,42671.496,121026.17,115.477585,276.20297,-6.9766917,160.24284,1596.9762,-1.3766998,77.449524,56.02948,-5.13968,1296.0988,846.52496,11871.682,17.325937,gated_data.csv,,,,,,,,,,0,1,-0.21466392,0.004480872,-0.24396487,-0.017075533,-0.018165383,,,,,,
73085.93,74118.414,205429.92,32401.027,33591.32,112212.25,-12.066245,30.548452,303.86652,1210.3988,326.63556,123.37431,90.75586,162.71674,866.54083,473.44897,30.790276,13.538604,17.334473,gated_data.csv,,,,,,,,,,0,1,-0.22494663,-0.045465007,-0.31734735,-0.027500438,-0.020994848,,,,,,
33645.555,35429.816,192383.73,35795.926,38231.668,118536.96,114.34635,322.28452,122.55743,843.89374,124.22196,20.254658,33.072544,164.22102,356.79547,345.68344,68.52903,227.72542,17.369465,gated_data.csv,,,,,,,,,,0,1,0.49602756,0.28902617,1.2730827,0.04466552,-0.006165005,,,,,,
79899.09,81054.22,205549.62,32560.455,34224.246,117869.99,148.00563,-47.178448,161.48279,-1.3152779,581.01196,13.772506,11.47846,-36.390766,-87.92523,928.7204,583.4999,6531.7026,17.43237,gated_data.csv,,,,,,,,,,0,1,0.40937692,-0.04278217,0.9224952,0.010048795,-0.01311223,,,,,,
53168.637,53719.12,205805.17,31968.777,33453.38,106816.18,141.07686,399.08063,775.95685,2388.6592,484.97916,23.141743,254.30077,681.5582,1962.761,861.31146,376.20786,1571.1161,17.53925,gated_data.csv,,,,,,,,,,0,1,0.5458644,0.2697989,0.9870019,0.033376712,-0.008094925,,,,,,
63313.582,63701.707,216969.89,51337.34,52696.484,128023.164,70.887856,88.62341,662.9573,3153.865,967.75867,6.5724454,-30.012056,791.4648,2986.4292,1914.3578,369.9789,564.12866,17.541058,gated_data.csv,,,,,,,,,,0,1,-0.3418865,-0.18887673,-0.6970815,-0.05029644,-0.022980932,,,,,,
60103.98,60032.195,208401.02,34649.875,35233.387,112276.98,89.87948,59.954052,803.6349,3827.8018,680.3418,-13.58344,138.86078,964.14886,3030.0706,6919.467,1609.9305,1227.9287,17.823633,gated_data.csv,,,,,,,,,,0,1,0.28919527,0.21655886,0.87124884,0.00910035,-0.012742428,,,,,,
56226.06,57435.477,209699.75,35740.406,37390.145,120166.69,119.167366,372.893,639.8397,3345.5525,1332.7769,-14.776579,140.79866,683.8527,2265.635,946.6054,824.94336,6746.7046,17.963322,gated_data.csv,,,,,,,,,,0,1,0.5599417,0.32216096,1.6911892,0.070630044,-0.009556268,,,,,,
50190.22,51931.58,201044.5,36719.492,38129.465,135864.69,578.40393,3178.9124,2617.346,3802.6401,1681.0396,446.31458,615.339,506.12903,494.16574,566.9601,495.6771,2031.8883,18.003618,gated_data.csv,,,,,,,,,,0,1,0.544148,0.37462237,1.7702771,0.026584404,-0.011100116,,,,,,
74037.58,74408.945,206781.97,31222.662,32588.902,109624.445,-41.57422,218.6246,76.94651,117.73936,1442.7456,-25.055939,13.972422,21.41794,33.743767,1027.768,743.9439,10441.689,18.326817,gated_data.csv,,,,,,,,,,0,1,0.04080357,0.030706754,-0.22526258,-0.029875498,-0.0105005205,,,,,,
64105.05,64227.68,216183.56,43852.703,45120.363,152165.66,29.661154,233.44202,869.11273,2749.7314,1154.2422,60.063282,146.79588,878.1969,2838.7092,1869.2917,228.27853,2756.8057,18.331522,gated_data.csv,,,,,,,,,,0,1,-0.016918307,-0.028819459,-0.044104405,-0.03192561,-0.017570164,,,,,,
56326.977,55738.832,213803.78,44011.56,45875.44,124318.266,-39.57271,78.38498,627.22076,1733.2504,1625.8551,38.87906,156.92981,579.49884,1858.2695,1330.3467,1151.224,13285.528,18.390858,gated_data.csv,,,,,,,,,,0,1,-0.04199392,0.019612567,0.3147779,-0.010661011,-0.017247751,,,,,,
58331.98,58513.293,217452.06,54942.43,56212.27,151672.05,-49.923374,185.51707,1632.9463,4702.1187,2025.5852,83.58109,6407.4365,2360.1226,3591.764,5253.5435,1994.6504,13342.282,18.421106,gated_data.csv,,,,,,,,,,0,1,-0.08992046,-0.12891486,-0.6997572,-0.03597035,-0.02008739,,,,,,
40561.387,41843.53,195912.69,38424.152,40274.28,127962.21,184.34138,489.9656,941.56744,2965.8374,689.4915,52.51056,328.25464,938.1751,2262.5146,3361.909,371.75174,985.583,18.455488,gated_data.csv,,,,,,,,,,0,1,-0.09372283,-0.08161803,-0.5742655,-0.04299598,-0.0193802,,,,,,
51029.305,49397.543,212478.62,43101.363,43707.473,119711.83,-1.944324,74.128456,779.15924,2812.522,1123.9908,44.266075,143.77469,592.5317,2543.1777,1567.8545,449.2104,4750.4233,18.62144,gated_data.csv,,,,,,,,,,0,1,0.14923185,0.101865344,0.40665132,0.019282209,-0.0073672105,,,,,,
47936.83,49829.58,213389.39,51846.88,54426.805,125453.29,283.88278,1627.1132,1295.034,1639.1794,1228.584,127.926476,629.06006,274.35794,279.8028,769.9833,470.87317,4037.6284,18.627962,gated_data.csv,,,,,,,,,,0,1,0.018492209,-0.004914346,-0.19530725,-0.010312279,-0.018019846,,,,,,
60021.457,61234.69,206576.02,46468.668,48353.27,124796.86,4.8779693,244.6734,976.7368,2661.7795,2051.5476,48.745514,3404.4412,1706.5114,2655.0117,5342.6973,1685.8743,10609.723,18.653072,gated_data.csv,,,,,,,,,,0,1,-0.1920625,-0.26381075,-0.743354,-0.010285863,0.0082082255,,,,,,
51027.785,50403.434,211015.08,43804.133,45000.844,124280.09,-93.21317,-98.8174,411.1385,1266.2695,1074.0674,12.674208,83.8683,322.33176,1550.4854,1287.9445,643.2655,8237.147,18.745737,gated_data.csv,,,,,,,,,,0,1,-0.31510958,-0.012170666,-0.6081303,-0.043445177,-0.021253534,,,,,,
62815.074,63302.12,207514.67,32829.87,34367.934,110722.26,52.80965,149.24832,692.06494,3462.7266,727.63464,41.22707,50.227783,714.9202,2775.932,2408.1821,583.80743,4310.254,18.764818,gated_data.csv,,,,,,,,,,0,1,0.5043862,0.12504597,1.1580695,0.022748372,-0.010928885,,,,,,
36749.223,36219.64,194009.3,32697.363,31391.049,119754.695,-42.374825,27.952898,55.16234,-6.2904596,172.62952,-2.8451798,220.06744,26.604273,1.9537139,271.72852,96.74266,1967.3064,18.85416,gated_data.csv,,,,,,,,,,0,1,0.36541834,0.18188848,0.9673487,0.034288164,-0.012066598,,,,,,
56760.54,57181.406,206496.64,31606.35,32483.924,109393.12,100.75361,102.96171,259.88214,1261.2943,737.75653,20.204132,109.97506,204.35896,1415.3392,492.22427,452.0624,3200.0188,19.315,gated_data.csv,,,,,,,,,,0,1,-0.15801865,-0.11344953,-0.51065665,-0.032549098,-0.022216152,,,,,,
70765.84,69435.68,218005.39,48449.36,48380.566,126514.24,84.91339,315.17755,391.79803,1679.3812,1041.4142,42.221035,79.797745,400.28577,1398.0387,1772.2012,722.41656,7250.5312,19.53008,gated_data.csv,,,,,,,,,,0,1,0.0038435333,-0.016711049,0.13874432,-0.01710723,-0.01703965,,,,,,
78111.87,85102.32,175671.83,49465.61,51289.02,126800.7,150.90483,160.47905,11.765572,-16.355194,1365.144,72.2215,-106.37301,-25.285387,-5.73625,552.4749,304.62665,5464.1963,19.710985,gated_data.csv,,,,,,,,,,0,1,-0.18024105,-0.106686674,-0.5941299,-0.053550605,-0.014123214,,,,,,
53500.695,56001.86,182231.75,44308.848,41633.973,147992.5,19.907791,181.51872,231.28613,1591.715,146.40746,40.078075,73.61303,393.44885,1137.4294,1226.5154,237.12016,145.30801,19.726072,gated_data.csv,,,,,,,,,,0,1,-0.07064123,-0.15916292,-0.45428586,-0.032292835,-0.020994848,,,,,,
79168.32,81002.695,204768.27,31711.09,33212.867,110950.09,-46.720963,78.80446,28.648384,201.24654,868.255,23.751333,27.42187,-1.9732698,-64.98024,1226.5154,638.04675,7892.9814,19.828705,gated_data.csv,,,,,,,,,,0,1,0.10310662,-0.10691774,0.102502115,0.006529795,-0.014258794,,,,,,
79752.69,80449.68,217230.64,46245.8,46803.805,140674.14,113.69132,307.02692,112.797966,84.73381,581.7723,14.02241,20.355722,-5.18557,29.573284,1316.9738,564.5406,5914.096,19.830673,gated_data.csv,,,,,,,,,,0,1,0.01598817,0.07461716,0.5636129,-0.0059056026,-0.018229865,,,,,,
52751.78,55148.93,208260.58,43051.55,44996.992,118892.29,597.38684,3857.8247,3450.3171,6518.1743,3154.4368,480.81757,1023.85175,692.4342,1062.078,1498.5428,1053.4268,3914.0637,19.860138,gated_data.csv,,,,,,,,,,0,1,0.25910568,0.27888852,1.3181479,0.05797803,-0.011021133,,,,,,
63741.574,63825.734,216202.84,43686.223,45135.215,124063.4,66.03286,348.62036,646.3161,5573.176,1192.2709,53.255466,441.79822,659.57697,2831.2751,24038.324,4385.4365,8066.994,19.957489,gated_data.csv,,,,,,,,,,0,1,0.5100141,0.26947775,2.1035893,0.06436348,-0.012541102,,,,,,
77832.04,77975.36,210869.3,37775.523,38787.605,124507.98,41.213478,49.03363,-6.3476458,564.68787,1412.3226,18.639977,103.069534,-10.96771,157.96545,949.1605,911.2702,10221.197,19.984785,gated_data.csv,,,,,,,,,,0,1,-0.3402099,-0.22460103,-0.807739,-0.04200807,-0.0058041066,,,,,,
45042.688,44427.48,211373.94,44667.34,44846.246,123869.445,176.22226,81.62018,770.0095,4017.6594,1056.7401,15.674501,196.71603,825.28564,3767.477,3054.764,638.7535,2112.507,20.061073,gated_data.csv,,,,,,,,,,0,1,0.13033627,0.0714377,0.22866304,-0.0031316143,-0.018029384,,,,,,
69814.09,73305.38,206019.08,44624.387,47190.766,121199.66,116.608574,-12.809664,16.726896,463.47852,68.88927,53.5217,29.316767,56.564247,-19.22791,-219.83992,130.67274,-30.333996,20.161009,gated_data.csv,,,,,,,,,,0,1,-0.009573685,-0.11217723,-0.30762634,-0.015374148,-0.013567892,,,,,,
79593.02,89488.66,162947.6,39741.86,40853.805,121309.2,125.232315,109.58074,-106.651886,36.597126,1074.1246,4.4056873,6.325798,-61.446705,-64.704895,1639.6123,593.6391,9128.249,20.641434,gated_data.csv,,,,,,,,,,0,1,-0.17591034,-0.018017171,-0.17644653,-0.020623587,-0.018006733,,,,,,
71704.17,81002.42,159257.25,46983.992,49386.777,121088.57,103.85662,160.83333,-145.08087,562.5615,1120.3308,8.450522,-6.3328195,-38.272255,-11.83962,10403.418,2004.8705,10472.839,20.660313,gated_data.csv,,,,,,,,,,0,1,-0.02446259,-0.07334559,-0.5862053,-0.022430645,-0.005194719,,,,,,
79463.03,80342.77,203311.53,28813.205,30603.195,117274.65,229.77066,347.25266,87.008064,44.37095,754.5121,64.92088,74.33262,0.68300396,-96.69022,640.4387,695.83356,7898.1455,21.00768,gated_data.csv,,,,,,,,,,0,1,0.23651372,-0.005027629,-0.21083973,-0.015128451,-0.0145870065,,,,,,
75738.625,75055.95,216972.94,44773.137,45610.816,120859.9,-67.87978,-9.893177,36.852863,37.3646,767.3217,-28.589468,-35.794197,-32.444225,-52.360485,894.74414,522.2694,7292.3354,21.047009,gated_data.csv,,,,,,,,,,0,1,-0.049656544,-0.07391964,-0.14860459,-0.015744016,-0.00634013,,,,,,
54129.715,54144.168,212674.11,45614.492,46626.973,131603.92,2.9225998,279.95767,764.5196,3390.4436,1486.6643,37.110718,121.9508,804.9564,2860.7825,2832.423,994.38965,7645.0366,21.098833,gated_data.csv,,,,,,,,,,0,1,-0.29430377,-0.019266803,-0.16445386,-0.04243768,-0.016016973,,,,,,
41332.355,42152.445,207330.44,45150.703,47129.254,121261.05,231.86888,1763.2731,1806.3912,4734.7144,2278.4617,301.73718,502.8937,428.7009,697.8951,1677.0132,946.4424,3711.076,21.13945,gated_data.csv,,,,,,,,,,0,1,0.40146926,0.2735438,1.8539091,0.050445985,-0.010231919,,,,,,
60362.395,61827.324,202782.3,29109.068,30194.227,107400.85,26.942444,190.86319,276.89636,1810.1655,1567.6969,17.633045,-20.191599,400.81802,1586.4172,993.24805,1048.643,8767.448,21.194017,gated_data.csv,,,,,,,,,,0,1,0.57291335,0.312946,2.4722455,0.08302581,-0.0065708687,,,,,,
26053.008,27307.648,172857.88,38695.734,40020.754,118244.08,373.0631,2480.3281,2609.969,3475.6506,1903.779,339.35324,635.7141,488.5377,607.53766,835.97876,535.921,428.40054,21.277153,gated_data.csv,,,,,,,,,,1,1,1.0313933,0.24930769,2.4426599,0.09066882,0.0004258314,,,,,,
