FSC-A,FSC-H,FSC-W,SSC-A,SSC-H,SSC-W,CD4,CD8,CD25,FoxP3,BV786-A,CD3,PE-A,IL2,PerCP-Cy5-5-A,APC-A,CD44,APC-Cy7-A,Time
61237.438,61484.707,215571.61,41516.684,42789.066,120973.8,141.19536,237.22726,1533.0994,4343.5625,2159.4006,104.1656,4461.609,2133.472,2705.9038,15681.806,3931.0247,13469.436,707.0465
46204.32,47155.863,210948.0,46480.977,49383.07,120757.65,177.63516,767.20734,642.3703,716.1974,735.81226,111.687874,215.89043,196.90259,209.38461,179.93048,239.6041,2423.2405,707.3263
76779.2,75959.65,211179.89,36133.89,37173.47,114765.945,55.031456,229.77066,153.03387,113.63177,1148.0089,60.640694,62.85343,2.7861602,-67.32062,995.58563,750.3043,8832.248,707.6378
55992.637,56789.094,213127.83,39366.125,41459.727,114235.74,-12.066245,90.836296,496.55087,2362.468,1371.9492,0.24383156,105.26143,588.5851,2397.7065,1133.4476,511.0782,5032.616,707.64417
61171.04,62267.883,211865.19,37962.1,39514.43,148512.2,87.307236,174.39674,791.56854,3904.1453,1549.5118,18.287355,82.04898,1013.06757,4168.1885,2448.7905,1007.5996,5106.657,707.67993
76214.73,83305.56,159061.86,44928.785,46374.38,120614.555,-39.401154,186.98633,-7.9488535,92.15165,1396.6536,39.035328,112.30622,-30.241507,-13.124538,1696.4205,597.5246,8933.145,707.7474
58448.027,62826.445,200123.05,52026.094,54144.465,140810.44,116.608574,68.423615,816.2729,3808.0725,986.6872,46.001526,121.001526,720.01404,2960.7766,5106.1685,900.0172,1170.5226,707.8005
50914.848,53575.406,194271.05,57186.145,57610.094,169215.67,109.69993,267.35437,681.08527,2833.109,853.2723,12.225509,222.1544,922.5266,3007.1716,3343.0454,598.34216,1721.3182,707.84045
44369.887,43368.36,200984.14,28769.926,27740.215,104226.32,109.40195,97.708595,263.41684,349.07617,594.6256,-0.9636899,625.9396,136.78017,301.87363,511.96405,455.49307,4709.706,707.9252
50744.246,50197.973,214098.31,56793.297,56990.93,139281.03,119.34584,205.46457,713.4525,3261.1458,1001.7272,42.797188,10.235548,777.3765,2602.9724,1268.374,383.71475,5019.135,708.09436
56342.414,54377.79,209949.4,37790.25,34437.754,152892.98,-54.669815,369.26236,266.8913,622.64777,289.47675,40.286835,40.86126,146.60712,230.16795,995.1507,106.88798,83.45078,708.29626
26922.139,28401.0,176219.77,24326.979,26172.686,83834.18,339.89487,1540.019,972.2191,1278.6217,623.02454,167.13405,358.14087,331.23535,161.96442,478.91122,301.4121,1264.7863,708.4425
57906.707,59641.945,199013.66,30583.03,32278.467,116782.99,117.79886,157.8803,574.65234,3832.434,1351.4196,32.505146,143.16075,835.15204,2982.9875,1391.6127,864.57324,6233.9077,708.5407
44184.863,42364.96,213151.33,52715.78,50222.27,133368.56,147.41376,337.21146,899.7073,3727.269,1482.7186,74.380585,242.1365,1053.9556,4046.7175,3245.085,670.28345,4316.995,708.97766
54268.426,56632.89,191702.77,23496.812,25088.664,97931.195,103.26003,70.88895,790.02454,3609.5803,977.99493,25.685785,119.43479,1002.7882,3339.2773,4122.868,672.67535,1326.922,709.0724
61156.938,62528.785,209700.73,35033.72,37297.688,118152.14,101.290794,66.231834,601.4986,2433.493,370.62418,-24.3217,15.42388,699.6389,2517.7546,694.6376,170.4296,1579.1073,709.16437
51021.86,52120.19,204195.92,30869.004,32261.803,108440.57,296.67664,1540.3048,1017.6248,2326.841,1391.4496,142.7829,345.3858,146.70149,390.73743,856.9625,360.72778,2517.0693,709.2413
60606.645,61685.496,206335.95,31243.094,32810.543,112539.96,85.392235,62.92183,383.25992,2594.586,1211.8857,42.797188,154.5281,346.60022,831.6185,24261.357,4779.0176,10507.196,709.25696
67457.12,66663.46,207195.66,33693.258,34386.344,144206.88,73.04883,161.3647,512.1203,2346.6846,694.2952,20.911884,151.84224,406.40204,1609.7292,677.4592,373.84613,3632.7405,709.26715
76560.66,77393.05,199761.69,27694.742,28751.58,103746.11,-8.8066435,149.42584,-13.610268,79.04415,1067.3766,-7.342399,-71.03771,-38.50171,-26.432638,1071.7467,738.34467,9474.644,709.6295
65052.2,66621.05,209664.92,35006.992,37347.78,114465.8,143.5651,-66.907616,1066.0613,3680.8914,901.5945,-18.860788,860.5751,966.0762,3138.8298,3585.9348,760.68744,2692.115,710.2812
64235.656,64739.973,208551.34,34511.332,35249.613,111843.11,116.25144,138.94315,438.6375,1752.2935,1290.7451,24.208931,173.32944,452.53214,1551.9998,5938.1787,1452.8245,5030.5503,710.41656
55908.434,59714.656,194712.6,36415.95,37659.004,115520.01,-71.02501,-21.44475,107.37527,1010.1334,1105.4054,-14.868359,43.636143,177.92331,936.3395,1112.79,695.2899,10135.739,710.52673
24002.25,26370.145,128700.055,46966.695,49268.316,120028.97,172.80626,1501.7042,1277.8783,3669.1108,1181.8058,160.22414,273.5337,311.63937,405.25043,4851.1016,794.22876,1755.4033,710.6254
49402.293,50944.94,209886.69,38763.586,40403.402,120521.7,12.198305,71.248985,313.7435,136.03764,39.799995,6.0792594,-134.73303,0.29261094,-39.78663,-281.6495,-11.307295,71.72191,710.73865
76750.61,77804.516,203146.0,28890.791,30407.17,103202.266,-13.781826,144.69037,29.661154,-42.832314,914.0038,-2.7992897,108.02355,-3.4876397,-15.602599,1095.1768,726.8199,9056.546,710.7919
71250.016,72325.61,215910.39,44483.758,46236.535,124594.74,134.258,69.02838,60.283276,110.65336,793.9704,30.549026,36.799168,-21.384737,87.69604,1059.0804,651.8547,7983.114,711.01715
42457.96,43931.39,189569.81,27460.162,28728.04,107242.19,-81.89035,107.43488,294.71924,881.8081,-69.65254,6.2764816,-37.216785,36.072815,99.15958,16.25593,-22.777678,-71.54039,711.0969
47705.906,48850.57,207188.47,49788.793,52813.2,144951.92,-1.1437199,54.704338,580.08844,2426.3447,962.61194,21.62048,89.32183,606.34454,2471.9106,715.45825,314.36627,2764.688,711.1543
36760.023,36819.098,210301.05,46484.707,48753.848,125081.0,44.112717,2.9225998,671.53516,3376.3186,710.25006,2.3942635,97.3942,780.7724,2451.214,8139.024,1445.7572,3138.3726,711.1732
55502.918,56614.13,214460.98,47723.1,49248.523,126319.55,105.34785,188.10266,820.1044,4892.7197,2453.1648,67.99627,83.82044,611.20886,2855.7805,18693.281,4035.726,13290.312,711.22504
43620.223,45233.52,199230.4,31355.88,34023.84,114155.195,393.9444,1492.8977,1339.6393,2130.636,797.34436,153.58588,329.1581,142.1216,276.372,585.9601,378.35394,2885.4805,711.718
60699.324,61189.535,210599.19,37947.145,38811.12,149512.72,0.060759414,136.21558,302.48682,1358.6821,984.05664,-9.04033,117.48746,274.9073,888.4762,1787.5856,615.2691,9015.23,711.7333
70838.71,72959.05,213478.06,39616.93,42923.55,114906.57,167.08849,-137.47513,37.940704,-14.410871,-94.52845,-1.6061499,-57.500168,22.279219,3.3254745,-186.18983,-84.913445,-55.884132,711.8664
59841.355,62013.184,200331.83,27615.623,28777.979,110212.41,-22.245354,79.10407,859.1052,4127.3994,451.82733,-1.6520399,194.8498,848.8273,3176.368,703.66174,124.97645,1480.1141,712.10406
68632.96,67986.67,213222.17,40189.07,41263.855,120812.41,91.85274,392.8713,1441.4303,5377.771,2750.1318,48.48118,4645.8115,1992.8649,3725.5796,13588.162,3195.9963,13822.734,712.4552
35095.1,35356.855,204539.12,44405.824,45761.61,144909.92,188.22017,17.972635,703.9024,2688.714,1172.4845,-7.7095194,159.18906,850.66284,2589.1594,7587.63,1223.0906,3942.06,712.5368
52249.984,52690.375,212638.72,40611.766,42535.723,115087.89,66.1655,139.23955,520.4913,3761.695,1114.555,55.34498,55.014584,648.8846,2772.8572,1899.7344,658.97614,4921.9355,712.5475
38517.008,38679.273,205595.3,39577.6,41569.26,117429.34,17.536383,-42.088894,596.4666,2938.674,552.40717,-5.6444697,19.749596,650.4448,2641.841,561.60455,111.81191,1406.0187,712.733
76792.055,78813.6,217627.58,47229.59,50701.906,118096.64,121.6655,106.8983,-64.27706,-67.76541,521.1515,62.709156,40.025898,-92.468346,-111.69625,544.723,162.08794,5809.721,712.7384
79052.18,79654.97,203234.73,30737.941,31896.895,106822.02,112.02362,25.68131,59.098675,125.232315,733.0673,21.671125,59.389538,-45.339314,-9.269779,1014.2318,450.16125,7525.0596,712.77673
54141.074,53320.52,217242.52,59618.06,60284.797,138183.52,67.94778,297.7126,716.82654,3193.0374,1444.69,1.0736767,182.98021,872.6442,3586.4868,1846.1877,922.63184,8055.143,712.7953
63498.582,65906.086,197588.27,25790.154,26943.367,110936.63,6.102903,20.908607,831.8847,3825.7432,485.53345,12.624335,142.73566,990.26025,3231.4817,1592.8065,154.9673,823.31244,712.8107
48938.715,53543.023,173023.11,40802.56,42946.707,119848.21,98.30579,4.2051826,658.7255,2908.4226,709.22076,20.103092,126.21996,814.2262,3279.2532,1656.5187,486.4636,2007.4255,713.07434
38309.953,40541.727,179135.45,52922.96,57129.324,124166.7,487.3622,3717.147,3321.42,4838.5645,3005.9248,494.29553,1055.6075,635.8059,1022.24554,2243.0847,975.0911,2159.5305,713.12616
78010.62,79435.195,207557.62,31992.326,34184.836,105673.586,162.6634,488.74716,1267.3561,4177.3228,603.7152,24.870522,553.7087,1363.7589,2953.7095,3254.3809,663.162,873.3799,713.157
79614.77,79433.19,206862.05,32065.512,32996.82,111052.945,82.27898,192.7419,135.8004,126.30192,1074.9252,-24.642927,-11.4725,7.313041,-12.940979,1114.584,553.76556,7165.074,713.2125
72600.04,72329.74,214917.53,40731.95,41418.348,122404.03,71.788994,170.68489,61.139885,73.40873,947.9723,5.9806747,33.537167,-13.308099,19.345856,1880.2727,596.7069,7750.118,713.33594
49237.81,50522.203,211960.62,45111.797,45305.758,127003.586,66.9618,468.59842,1390.7635,5870.3145,851.27075,8.500031,284.73807,1350.5885,5176.0703,3319.561,582.88464,1183.95,713.4198
47692.59,49574.754,202369.89,29017.545,30100.66,87113.16,77.96547,527.85876,254.54665,380.3163,457.18256,12.474745,32.29895,-42.448246,118.57996,292.1927,431.26544,4948.355,713.5189
59063.043,60400.758,207916.14,33335.355,34710.29,117391.555,67.36022,8.928498,442.16205,4760.391,1442.0022,-27.717558,47.002815,598.81854,2020.6283,24894.584,4538.248,8654.756,713.5851
58082.25,57787.723,216862.5,52918.66,54520.68,137813.4,38.32502,308.4054,423.3355,1816.742,1663.4835,13.922435,86.78724,449.11816,1541.445,2546.479,1279.3553,12206.877,713.6649
79221.69,79863.29,216251.33,44047.652,45409.33,121369.2,133.48663,205.52315,38.196896,241.00981,471.87903,29.470665,-45.201645,45.317314,56.296814,681.1558,320.7762,4334.9346,713.9193
35624.29,35717.11,207903.75,47751.83,49668.2,125556.375,-20.644144,-43.346985,557.37787,3048.2996,732.7242,-25.560728,106.16645,806.1496,2909.0127,1288.4337,361.75058,2653.9526,713.9632
66292.85,67041.375,208041.11,34116.758,36774.133,111876.734,100.39547,146.82184,150.84567,-83.83467,488.74716,-13.124538,-57.224827,44.108532,-27.120987,619.9986,227.11691,3816.9734,714.46075
49331.695,51835.56,190157.47,52544.277,53128.344,144570.42,-46.377846,99.55969,748.90784,3649.496,2040.6824,16.176064,265.32822,622.7273,2570.1611,7447.376,1957.6299,10544.324,714.6302
78407.96,80981.26,211466.64,39087.215,40537.074,118240.53,177.3997,40.31369,-22.8744,141.13611,1033.1794,-30.241507,34.208885,-28.497688,30.908901,661.4224,500.69476,6443.31,714.6377
56529.3,59039.203,205309.0,30970.56,32569.234,106275.08,233.9663,139.77303,645.68713,4018.2886,951.6894,-14.868359,197.32236,931.8881,3437.3442,8424.75,1253.7507,2130.9358,714.6793
58916.668,59419.8,202511.4,45273.9,47210.27,127829.46,-5.6614137,130.81573,705.3893,3698.1614,1667.5437,29.778576,88.12645,898.2049,2638.3535,6865.3223,2192.202,10359.331,714.77057
53609.22,55905.68,202410.12,30323.352,32056.84,110771.586,76.82662,5.4289207,643.9715,3009.1272,669.76245,-3.9465396,59.437668,866.40314,3259.796,3094.9915,338.2788,630.2186,714.83984
54120.55,53711.637,213370.12,46140.406,47446.02,121071.91,137.46094,278.28284,399.64474,2183.4187,991.37646,8.549542,204.91765,414.71866,1350.5426,1458.478,506.64597,5925.023,715.02893
58414.105,53907.273,218135.38,47287.23,46679.164,127376.36,273.2551,768.2939,829.36847,2335.476,529.5615,132.90001,269.8685,508.11188,1291.115,6054.4043,1074.8455,3327.6067,715.2814
78526.71,78180.09,206534.2,31606.537,32370.268,114530.54,14.55206,1.3379664,103.43902,408.94318,-44.60508,-31.296978,-0.9636899,21.519201,40.286835,45.255093,-53.9271,18.508867,715.37164
78307.79,76657.58,220600.12,52308.21,52580.902,138700.55,130.16264,255.59102,67.82529,253.9664,1235.4463,13.622613,-40.796207,26.808563,-21.109398,1292.837,1102.7875,11918.923,715.5294
58823.594,59154.95,218235.66,48374.855,49760.48,131920.27,48.90374,188.80762,879.34906,3644.6924,971.9904,14.072405,202.49611,1007.5149,3206.8389,2464.3381,441.4375,4849.4707,715.6118
52969.98,52583.36,213652.45,51121.605,53791.777,140545.16,-29.56516,86.469505,830.455,3825.8005,587.41705,-11.243049,54.267727,876.1318,2950.8186,4413.433,613.8557,1092.7306,715.71936
60546.758,61302.92,218109.34,53410.844,54977.652,143514.95,65.966545,434.60645,674.9092,4109.1567,3046.0693,40.547874,243.47446,1019.538,3950.1648,3151.5823,1653.692,14871.539,715.76733
71269.37,70147.17,203104.69,35110.293,30036.428,120428.71,49.6834,71.90899,600.25464,3916.4402,1047.9333,30.292103,183.0738,642.13873,3107.854,1659.7261,511.59927,3668.3477,715.8624
54034.906,53537.887,216546.05,55328.25,56497.31,140540.39,90.59711,473.2684,1719.8689,4933.8364,3222.4883,29.624603,4763.7944,2182.8955,4048.186,6180.905,1961.87,16826.506,715.8717
57820.434,59141.28,204369.38,30795.297,31818.95,111108.29,-50.380863,195.3827,622.3786,3235.6982,638.92804,-2.43217,136.49637,670.4987,2926.5886,2548.3274,442.12543,4071.8767,715.87463
77400.336,76777.05,221299.08,55359.453,56240.957,151897.67,37.044724,81.97954,29.787846,1763.9594,1063.7168,52.723305,128.353,20.355722,110.07024,22058.402,4036.215,8501.836,716.0521
67035.03,67129.16,220479.8,55461.258,56121.535,140704.11,29.534485,147.29538,88.92251,-69.366615,228.66292,50.49282,16.627842,51.76647,36.072815,291.20978,369.76392,2658.1387,716.0652
79593.945,84282.17,198760.83,26690.926,27973.12,105131.04,63.384438,47.930237,-112.942345,-79.54572,1202.2212,47.372093,-77.00342,22.177828,9.193598,548.2906,511.59927,8144.732,716.10864
43587.996,43974.12,211158.9,47233.37,50254.984,119906.74,24.422323,353.4045,732.6098,3065.112,872.258,33.433884,61.55478,712.5799,3066.186,724.91724,240.92833,2187.0374,716.285
77954.83,81521.86,206482.06,33313.746,34840.023,113814.51,7.8829184,-52.496746,26.31161,243.1036,1028.9476,-17.85121,-94.30395,-30.149727,-78.74724,1180.1447,633.0998,8385.338,716.50757
60319.84,63521.01,206071.92,38717.02,40363.344,116732.555,41.084877,174.16113,524.5063,2829.1057,840.2339,-0.27534,148.91888,573.5332,1918.2019,942.31085,516.9635,4345.535,716.5846
63944.582,64783.703,202423.02,28831.258,29855.447,115899.47,463.86826,1634.2614,2213.727,4974.1523,1247.5126,256.6006,835.01434,1545.0703,3097.7124,2615.41,631.46893,747.3144,716.6774
29014.64,28182.482,196133.92,30859.6,32847.086,119659.74,182.75381,1028.2042,1220.292,1505.6501,1182.4348,160.97678,292.63126,233.03615,404.0099,1066.9086,346.4395,1490.8778,716.76776
66676.38,67830.734,196670.72,26019.723,27634.475,108317.18,-74.91366,67.493065,197.96356,4.3886046,-16.69831,28.650326,-12.573858,64.39209,146.6543,415.38016,85.61154,-80.129585,717.01135
79409.25,79535.445,207152.69,34078.484,35438.902,109506.16,49.423428,2.5565884,32.96213,82.81794,582.3697,11.976384,-67.274734,-19.365578,103.21252,519.9293,292.7387,6497.509,717.3457
77868.664,77116.91,208130.56,35117.81,35676.074,111529.04,130.40015,208.33328,7.8829184,161.95506,1166.8231,4.7006574,-51.305016,25.278017,-43.22838,1273.321,743.7808,9650.287,717.4474
34009.53,35375.285,186156.9,39071.04,41241.574,116942.7,-19.557611,-68.22289,231.1113,666.0453,-8.234783,45.633015,56.067486,26.348997,-101.27922,73.431595,-3.207358,37.34656,717.6026
60242.465,58725.42,219580.77,48243.67,46164.477,133763.62,193.03539,177.10538,641.97003,3188.4624,509.14285,64.15171,170.09206,1052.3494,3204.131,1424.991,358.0351,1243.5306,717.7054
55862.637,57082.523,213146.89,58435.39,59560.01,148991.94,125.58889,-7.8344812,93.28739,181.63637,-11.894688,-9.958129,-23.908688,40.443443,9.292749,-102.146194,-83.771835,53.496662,717.8608
59231.027,59819.844,213892.81,42951.457,44869.54,127444.25,49.94345,344.17395,687.49005,2370.474,1363.9432,28.342976,334.30408,635.3929,1841.9785,1031.6277,916.5976,10175.533,717.9938
57056.47,57414.734,212843.22,40897.35,43008.93,116414.41,7.8829184,196.49731,854.98785,3303.8064,843.2076,-0.27534,130.20079,1096.6791,3120.1528,1474.9497,345.57544,2468.9587,718.87994
59811.48,60642.207,210955.22,38369.6,40154.066,114515.234,107.67336,239.96262,407.98596,2343.1392,1699.0531,22.279219,153.72722,380.5413,1638.5941,1148.4515,569.6353,6836.6733,718.9811
62626.47,62871.57,210317.9,34308.355,35792.547,111737.13,84.37463,121.6655,812.6702,4458.5635,1677.8372,82.81511,132.0478,828.5898,3246.5796,7387.4688,1724.3082,6244.345,719.12177
57175.23,57947.504,209888.52,35071.82,38401.336,110306.18,19.845287,-66.907616,250.13503,468.1534,263.88025,-16.566288,53.947903,-11.334828,112.0684,413.67682,232.48026,2775.0168,719.17126
57359.3,58070.234,216965.8,51363.453,53971.426,130614.67,18.721113,165.73183,628.4574,2996.9465,786.3647,25.328972,113.06715,862.1812,2720.1296,1696.5293,465.87503,2011.2308,719.2914
57511.438,58503.83,212940.12,39498.195,41038.97,117472.69,-74.227425,-214.7906,820.27594,3042.0664,739.70087,10.831807,149.90927,986.3137,3394.1619,874.6302,143.00287,795.53345,719.5475
69378.055,67442.24,213223.92,38842.55,34142.504,142068.86,-31.051996,196.90791,888.95636,4347.051,1539.2184,11.926573,220.62408,915.87256,3470.7522,10014.35,2062.331,5884.8496,719.6269
52560.258,56938.145,189863.7,53786.62,56662.4,138334.08,50.724125,126.42076,736.4984,3469.4172,1082.1879,-8.7191,61.36236,710.60657,3280.3086,483.79025,219.58757,3535.5413,719.70856
77532.15,76424.84,207908.1,32043.865,33106.53,107511.984,-23.2747,97.82803,89.759865,3101.6543,1342.3269,8.153566,0.1950565,81.426414,157.87132,30245.596,5635.056,11863.69,719.89105
79812.086,80633.19,209059.94,36699.895,38455.938,115045.89,90.29811,282.03607,39.60745,-0.57185996,1049.363,-17.392307,121.333786,0.34139478,29.419365,1173.7299,503.2537,8346.632,719.9992
54153.125,52497.117,213014.06,38629.043,39739.316,117733.16,302.02682,930.1303,477.2677,727.9206,1233.6163,104.308556,827.62604,296.45822,52.297874,1269.1353,731.60376,7438.461,720.005
77958.05,79371.66,200270.2,28287.533,28209.992,140599.48,-15.039918,226.09679,145.04568,13.188407,949.6879,4.1108747,32.711414,-2.7075098,71.54957,1324.2039,672.2405,8840.565,720.1432
51895.434,52433.156,210346.88,36585.523,36819.555,114978.22,140.0101,52.28777,601.60675,5183.339,1842.876,40.13026,22.837183,658.06256,3221.8906,31187.861,6329.5845,12773.059,720.15314
40256.312,41230.73,201123.17,38752.246,40874.598,114772.625,-124.72266,40.69919,222.47874,330.9257,56.472347,56.403774,168.91849,0.7318227,28.701565,-93.28519,-12.992517,-0.434896,720.34045
66735.43,65814.86,218021.12,48122.703,49477.867,123777.45,193.21146,223.64612,1781.8585,2616.2593,1788.7208,134.98247,9264.501,2785.523,867.4586,19851.865,4060.95,13446.874,720.397
57103.812,56728.12,217238.47,48298.58,49357.18,127480.195,124.87575,381.61853,438.24576,2548.208,1140.6318,26.910742,102.068535,490.35693,2372.2373,1104.2552,441.80795,4789.89,720.62494
71434.87,72893.58,206612.94,31438.225,32494.691,114908.07,157.11224,191.21548,457.07104,3168.848,1297.7219,52.882904,120.14701,583.39954,2938.8413,1735.0718,609.2349,5787.9224,720.7409
49356.902,49522.05,209112.4,35787.895,36882.133,111289.77,27.889704,54.50813,541.79254,3542.8442,949.402,19.446764,-19.549139,747.91516,2584.387,2002.5873,194.48306,2932.6667,720.75964
67494.58,68330.14,213527.55,38198.09,38893.203,116538.914,624.04706,3062.31,2428.8037,3610.724,1561.6353,295.18295,747.77747,453.2758,669.99396,1333.8804,911.4333,7171.924,720.84656
76944.5,77532.35,217310.88,49341.273,52488.45,124768.04,48.25461,328.23764,921.2092,781.38947,2154.025,66.21857,6155.9595,1889.337,452.4446,4594.1865,1822.4316,16756.812,720.86865
42984.188,44111.656,207451.98,35809.34,37564.215,112070.38,-22.188166,155.75313,120.05969,485.58887,-51.696144,15.774779,-0.45889995,-3.8088696,-178.64975,141.76553,-58.2217,-4.4033217,720.8884
76838.66,77125.37,210405.86,34669.69,37424.844,110102.945,232.27678,187.92642,-13.381524,200.01566,755.2555,9.094465,38.150322,41.12253,-21.568298,521.4895,354.31677,7078.802,721.0919
76473.61,76375.5,210973.11,37976.32,39027.73,120578.625,122.31959,357.61536,148.41989,680.4562,836.5739,56.136402,116.347145,108.02355,551.506,862.67053,241.36967,5197.2246,721.21246
55904.383,55958.758,213163.83,38225.598,38776.273,124143.09,26.122463,103.91629,842.12103,3128.3599,799.1743,13.972422,163.60997,677.5658,3332.4856,1500.2825,445.72214,1460.8156,721.3809
53932.55,54645.258,213071.42,43338.348,45637.66,120017.5,153.92073,-81.089745,555.3575,3082.0964,1382.7574,-15.923829,156.69441,875.627,3114.0034,939.64716,329.2916,2931.036,721.51544
78550.86,77418.51,219551.16,51806.984,53001.363,143281.28,-46.32066,86.17029,6.654833,177.04651,951.6894,-10.417029,-5.2314596,-25.927849,104.78501,436.8311,417.2956,6465.7617,721.5921
38477.473,36681.4,210942.67,50352.137,49670.848,140330.67,7.2072024,179.0477,1314.6489,7212.8125,1300.1237,66.02634,222.61804,1298.0903,4419.1147,26636.02,4270.95,3578.759,721.68713
77586.46,75839.15,214019.34,40786.973,42045.805,117514.97,103.43902,-7.033878,68.72824,363.4706,1018.597,65.30542,-53.094727,74.42855,46.42293,728.34204,692.02826,9326.562,721.7358
79648.49,78476.16,216548.6,43926.285,44332.51,124120.53,152.08774,39.735813,61.99738,266.71762,824.6221,39.608627,-98.2046,-95.63475,57.993614,1359.05,712.3596,7831.879,721.8551
77736.29,78955.02,205545.98,31550.973,32682.9,113826.445,159.59325,158.8845,132.47778,158.23474,597.76575,44.056034,-120.1859,-34.968178,112.972046,77.36181,307.18585,4537.3784,721.93744
72864.414,72172.87,216958.34,43830.305,44573.312,127133.98,3.166716,128.32172,107.73298,264.63318,1199.4763,20.305187,43.006824,-14.684798,-25.147717,1427.4373,1047.8275,10416.194,722.0149
77749.77,78010.88,204473.19,30954.53,31557.186,111069.516,9.2979,80.42218,-113.34265,323.94522,1185.9232,1.8069427,-19.916258,38.462536,54.766888,1262.2312,709.31537,9320.854,722.056
62297.727,62421.03,218036.25,56075.316,56227.164,151971.66,52.157345,396.37207,1127.7079,6131.94,1007.9604,-1.9732698,98.68252,828.26855,3248.874,29007.678,4092.48,3603.1675,722.1332
63193.332,64631.957,206254.88,31425.617,32951.68,116580.34,155.33942,9.2979,590.291,2090.2627,143.86125,68.90887,161.02382,694.95807,1819.7678,732.9628,166.34442,-59.85256,722.232
41086.453,41689.906,201516.62,38778.227,40260.883,123596.555,146.40746,8.128796,579.9254,2721.4817,658.268,5.635765,132.42657,566.92505,2532.8984,1711.4786,368.58163,803.5247,722.47424
75460.516,74515.625,208265.58,34627.695,35619.562,110661.91,72.508934,78.20519,-32.76758,-135.41644,428.60968,22.127138,-13.03276,-7.7554092,10.285212,1056.6342,448.1536,5132.9146,722.614
51493.375,52130.58,213457.94,44460.277,46312.56,122204.83,32.135532,242.52206,556.9957,2187.9934,1542.9926,-9.59101,143.91635,633.83264,2118.7412,1080.3903,902.8984,6664.6177,722.9064
49237.523,49233.484,213133.78,50444.023,52473.164,147801.25,110.95127,63.31834,640.8263,2989.3408,735.9838,-17.575869,118.86493,742.04126,2968.5322,1890.5471,294.26724,564.5921,723.1758
77900.43,77230.69,217429.56,46257.176,48367.164,123731.59,-14.468058,152.26515,-229.77333,1388.5905,1389.7341,39.97373,26.553205,-18.126549,35.088387,15142.371,2591.98,11511.533,723.18585
62009.008,63082.54,216314.89,43470.766,44675.336,125298.23,26.942444,71.548996,434.88647,2238.0312,1241.9083,9.243171,137.67874,490.0971,1888.1439,1416.7279,559.1306,6715.8267,723.3997
67085.82,68882.83,208056.78,41265.547,42663.37,120451.75,66.43085,58.96716,1020.48413,4504.9414,1689.9034,45.10693,237.24231,1060.5178,3797.6267,2201.063,826.9547,6998.02,723.43713
54704.324,55047.23,211212.34,37159.855,38058.86,111899.37,38.581333,-93.327545,248.91536,2514.0107,2221.7905,12.724086,82.527824,338.90268,1169.4148,17285.377,3224.9712,11791.77,723.6221
46969.902,47183.277,209680.48,40487.496,41550.508,118024.71,-24.933094,188.92511,242.58023,1052.3368,1202.3356,19.396307,103.8797,347.4546,1031.607,1084.5219,539.0296,7672.163,723.655
42854.902,44844.29,202886.95,29094.994,30886.148,106275.62,298.6908,1928.6549,2003.683,3093.5337,1556.2025,253.51852,347.67938,322.64847,466.8979,548.2906,407.97684,1721.6987,723.7966
24012.906,25579.285,176644.75,56125.812,59301.527,144660.48,4.939164,54.704338,21.910807,482.48398,1.6424177,24.666878,79.65402,-30.975748,49.803944,-215.87149,-16.199875,-10.491865,723.953
68277.93,68874.19,209799.56,35948.324,37362.125,119832.88,-8.635086,85.811195,93.46669,400.20877,991.49084,-25.055939,17.582745,81.90532,113.73286,1299.1974,502.83603,6297.62,724.12146
79492.36,78645.71,211055.9,36905.297,37929.72,121602.48,133.30862,111.90448,148.53824,344.231,1208.0542,39.08742,-40.933876,13.772506,56.67125,1456.521,968.7851,10005.543,724.1688
69092.29,67282.4,218647.86,47979.27,47631.895,131295.08,192.6832,173.92554,648.5464,2536.7708,972.2763,40.18245,1581.5527,961.30365,2073.4937,1516.4822,1109.0391,9549.174,724.25916
65915.07,74809.92,159219.8,29639.268,30333.053,131004.06,204.17609,908.68555,1941.4646,4908.846,733.5248,77.73712,852.6361,2096.3928,3760.5017,2843.9478,501.4783,392.0656,724.453
78338.61,79366.44,207353.95,32447.846,34206.902,103825.5,41.084877,115.477585,-31.509485,275.33615,541.2447,-38.960606,-41.07155,-13.078649,-44.421516,1373.8907,498.76157,7872.161,724.6433
58003.363,58934.934,215612.56,45372.684,47138.74,127258.89,158.8845,59.62496,781.7898,3371.9724,2050.404,2.5411918,63.863235,610.3829,2647.8984,2424.4365,691.53894,9891.111,724.7905
26666.566,28394.357,183572.88,46855.023,49602.855,123582.7,316.55386,1668.4587,1538.3606,4141.8105,1516.9158,241.0289,297.2323,263.9973,442.8072,1219.5027,470.18954,154.63065,724.7966
79321.68,79670.81,204397.11,30575.48,31906.834,108377.555,146.52585,118.2749,33.407597,-10.236294,1199.076,33.072544,11.578011,51.28857,208.03572,1393.896,797.1643,9482.092,724.8172
79308.49,78134.98,216939.55,47197.324,49175.816,126980.6,218.04039,98.24608,199.66393,204.41037,1932.4292,16.176064,-16.336838,40.13026,6.967308,1262.6117,857.3974,12525.276,724.8905
72439.805,73914.21,202570.02,29801.393,31630.365,113908.62,-19.614798,5.0003653,258.60678,579.27344,742.1027,-0.9636899,-64.06244,185.92734,721.712,913.9339,351.78235,6717.8384,724.9319
